id,package_name,av. rating,total_reviews,total_sentences,# IG,IG,# IS,IS,# PD,PD,# FR,FR,# O,O,App,GUI,Contents,Pricing,Feature/Functionality,Improvement,Update/Version,Resources,Security,Download,Model,Company,Other,#PD_App,PD + App,#PD_GUI,PD + GUI,#PD_Contents,PD + Contents,#PD_Pricing,PD + Pricing,#PD_Feature/Functionality,PD + Feature/Functionality,#PD_Improvement,PD + Improvement,#PD_Update/Version,PD + Update/Version,#PD_Resources,PD + Resources,#PD_Security,PD + Security,#PD_Download,PD + Download,#PD_Model,PD + Model,#PD_Company,PD + Company,#PD_Other,PD + Other,#FR_App,FR + App,#FR_GUI,FR + GUI,#FR_Contents,FR + Contents,#FR_Pricing,FR + Pricing,#FR_Feature/Functionality,FR + Feature/Functionality,#FR_Improvement,FR + Improvement,#FR_Update/Version,FR + Update/Version,#FR_Resources,FR + Resources,#FR_Security,FR + Security,#FR_Download,FR + Download,#FR_Model,FR + Model,#FR_Company,FR + Company,#FR_Other,FR + Other
801,com.shatteredpixel.shatteredpixeldungeon,4.382352941,68,185,19,0.279411765,1,0.014705882,12,0.176470588,11,0.161764706,142,2.088235294,42,9,6,0,68,9,20,0,0,1,4,0,77,4,0.058823529,0,0,0,0,0,0,5,0.073529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.088235294,2,0.029411765,0,0,0,0,0,0,9,0.132352941,2,0.029411765,2,0.029411765,0,0,0,0,0,0,0,0,0,0,1,0.014705882
805,com.darshancomputing.BatteryIndicator,4.377358491,53,90,8,0.150943396,0,0,6,0.113207547,4,0.075471698,72,1.358490566,30,20,5,0,44,2,5,0,0,0,8,0,30,4,0.075471698,4,0.075471698,1,0.018867925,0,0,5,0.094339623,0,0,2,0.037735849,0,0,0,0,0,0,1,0.018867925,0,0,0,0,2,0.037735849,1,0.018867925,0,0,0,0,4,0.075471698,0,0,1,0.018867925,0,0,0,0,0,0,1,0.018867925,0,0,0,0
807,com.darshancomputing.BatteryIndicator,4.235294118,51,86,8,0.156862745,0,0,7,0.137254902,6,0.117647059,65,1.274509804,22,7,2,0,33,1,4,1,0,1,9,0,32,2,0.039215686,1,0.019607843,0,0,0,0,7,0.137254902,0,0,2,0.039215686,0,0,0,0,0,0,2,0.039215686,0,0,0,0,1,0.019607843,1,0.019607843,0,0,0,0,3,0.058823529,0,0,0,0,0,0,0,0,0,0,2,0.039215686,0,0,2,0.039215686
834,com.owncloud.android,2.658536585,41,109,7,0.170731707,3,0.073170732,17,0.414634146,4,0.097560976,78,1.902439024,27,18,4,2,75,1,8,0,3,4,8,0,23,6,0.146341463,1,0.024390244,0,0,0,0,14,0.341463415,0,0,2,0.048780488,0,0,2,0.048780488,2,0.048780488,0,0,0,0,1,0.024390244,1,0.024390244,0,0,0,0,0,0,3,0.073170732,0,0,0,0,0,0,0,0,0,0,1,0.024390244,0,0,1,0.024390244
841,de.danoeh.antennapod,4.694029851,268,577,38,0.141791045,0,0,38,0.141791045,19,0.070895522,482,1.798507463,192,73,12,39,345,14,20,4,3,25,21,3,118,16,0.059701493,8,0.029850746,0,0,2,0.007462687,30,0.111940299,4,0.014925373,2,0.007462687,1,0.003731343,0,0,2,0.007462687,2,0.007462687,0,0,2,0.007462687,10,0.037313433,5,0.018656716,0,0,2,0.007462687,16,0.059701493,0,0,1,0.003731343,0,0,0,0,1,0.003731343,0,0,0,0,0,0
843,de.danoeh.antennapod,4.670710572,577,1191,100,0.173310225,10,0.017331023,46,0.079722704,46,0.079722704,989,1.714038128,406,150,31,81,675,35,26,6,0,58,59,0,262,22,0.03812825,9,0.01559792,1,0.001733102,2,0.003466205,32,0.055459272,2,0.003466205,3,0.005199307,0,0,0,0,3,0.005199307,5,0.008665511,0,0,2,0.003466205,8,0.013864818,9,0.01559792,0,0,1,0.001733102,44,0.076256499,5,0.008665511,3,0.005199307,1,0.001733102,0,0,5,0.008665511,2,0.003466205,0,0,0,0
846,com.github.wdkapps.fillup,4.115151515,165,472,43,0.260606061,13,0.078787879,27,0.163636364,39,0.236363636,350,2.121212121,152,56,28,10,264,10,15,0,1,3,24,1,123,8,0.048484848,2,0.012121212,3,0.018181818,0,0,23,0.139393939,0,0,2,0.012121212,0,0,0,0,0,0,3,0.018181818,0,0,2,0.012121212,11,0.066666667,6,0.036363636,3,0.018181818,1,0.006060606,36,0.218181818,1,0.006060606,1,0.006060606,0,0,0,0,0,0,3,0.018181818,0,0,3,0.018181818
856,teaonly.droideye,3.41509434,53,90,4,0.075471698,3,0.056603774,10,0.188679245,3,0.056603774,70,1.320754717,21,2,3,1,32,0,3,5,0,0,6,0,40,6,0.113207547,0,0,0,0,0,0,7,0.132075472,0,0,0,0,3,0.056603774,0,0,0,0,1,0.018867925,0,0,1,0.018867925,0,0,1,0.018867925,0,0,0,0,3,0.056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,teaonly.droideye,2.8125,80,111,2,0.025,5,0.0625,12,0.15,3,0.0375,89,1.1125,27,9,1,2,47,4,3,6,0,1,6,0,41,4,0.05,3,0.0375,1,0.0125,0,0,10,0.125,1,0.0125,0,0,2,0.025,0,0,0,0,2,0.025,0,0,0,0,1,0.0125,0,0,0,0,0,0,2,0.025,0,0,1,0.0125,0,0,0,0,0,0,1,0.0125,0,0,0,0
863,com.achep.acdisplay,3.552657974,1994,4537,314,0.157472417,86,0.043129388,548,0.274824473,459,0.230190572,3130,1.569709127,1332,956,170,12,2511,113,314,6,14,22,404,3,1142,223,0.111835507,126,0.063189569,21,0.010531595,0,0,455,0.228184554,5,0.002507523,92,0.046138415,2,0.001003009,1,0.000501505,3,0.001504514,87,0.043630893,0,0,11,0.00551655,128,0.064192578,150,0.075225677,24,0.012036108,0,0,432,0.21664995,35,0.017552658,19,0.009528586,0,0,6,0.003009027,0,0,32,0.016048144,0,0,8,0.004012036
866,com.eleybourn.bookcatalogue,4.114901257,557,1784,195,0.350089767,29,0.052064632,139,0.249551167,166,0.298025135,1255,2.253141831,653,281,103,11,1015,30,55,4,3,23,81,1,392,52,0.093357271,12,0.021543986,9,0.016157989,1,0.001795332,114,0.204667864,1,0.001795332,7,0.012567325,0,0,0,0,7,0.012567325,11,0.019748654,0,0,11,0.019748654,45,0.080789946,34,0.061041293,19,0.034111311,0,0,152,0.272890485,7,0.012567325,4,0.007181329,2,0.003590664,0,0,0,0,10,0.017953321,0,0,8,0.014362657
867,eu.mrogalski.saidit,3.675675676,37,43,3,0.081081081,0,0,3,0.081081081,1,0.027027027,36,0.972972973,14,1,1,0,12,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,0.081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027027027,0,0,0,0,0,0,1,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,com.angrydoughnuts.android.alarmclock,3.895652174,115,324,23,0.2,3,0.026086957,41,0.356521739,16,0.139130435,241,2.095652174,91,32,17,5,182,5,18,0,1,4,17,1,94,12,0.104347826,2,0.017391304,1,0.008695652,0,0,37,0.32173913,0,0,4,0.034782609,0,0,0,0,1,0.008695652,0,0,0,0,3,0.026086957,5,0.043478261,1,0.008695652,3,0.026086957,1,0.008695652,14,0.12173913,2,0.017391304,0,0,0,0,1,0.008695652,0,0,1,0.008695652,1,0.008695652,1,0.008695652
873,com.angrydoughnuts.android.alarmclock,2.353846154,65,294,34,0.523076923,9,0.138461538,40,0.615384615,6,0.092307692,205,3.153846154,86,38,12,1,178,9,46,0,0,3,9,0,67,14,0.215384615,3,0.046153846,1,0.015384615,0,0,34,0.523076923,1,0.015384615,9,0.138461538,0,0,0,0,1,0.015384615,2,0.030769231,0,0,2,0.030769231,1,0.015384615,2,0.030769231,0,0,0,0,6,0.092307692,1,0.015384615,2,0.030769231,0,0,0,0,0,0,1,0.015384615,0,0,0,0
876,com.adam.aslfms,3.775,40,103,5,0.125,1,0.025,15,0.375,5,0.125,77,1.925,29,11,7,0,69,0,7,3,2,0,1,1,21,3,0.075,4,0.1,1,0.025,0,0,15,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,4,0.1,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,1,0.025
888,com.nilhcem.hostseditor,3.277162978,1988,2620,139,0.069919517,215,0.108148893,362,0.182092555,107,0.053822938,1797,0.903923541,741,71,58,8,1141,6,26,3,11,90,142,1,1032,118,0.059356137,13,0.006539235,10,0.005030181,0,0,308,0.154929577,0,0,3,0.001509054,1,0.000503018,1,0.000503018,18,0.009054326,28,0.014084507,0,0,29,0.014587525,26,0.013078471,12,0.006036217,5,0.002515091,1,0.000503018,100,0.050301811,1,0.000503018,2,0.001006036,0,0,0,0,5,0.002515091,17,0.008551308,0,0,3,0.001509054
900,org.jsl.wfwt,3.548387097,31,43,3,0.096774194,0,0,2,0.064516129,1,0.032258065,37,1.193548387,10,4,0,1,21,0,1,1,0,0,4,0,14,0,0,1,0.032258065,0,0,0,0,2,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,org.npr.android.news,3.056375839,1490,3857,340,0.228187919,74,0.04966443,497,0.333557047,190,0.127516779,2756,1.84966443,1316,460,283,8,2179,95,301,56,7,31,270,3,902,172,0.115436242,57,0.038255034,36,0.024161074,0,0,410,0.275167785,2,0.001342282,48,0.032214765,8,0.005369128,0,0,5,0.003355705,61,0.040939597,0,0,40,0.026845638,67,0.044966443,35,0.023489933,17,0.011409396,0,0,177,0.118791946,10,0.006711409,14,0.009395973,2,0.001342282,2,0.001342282,3,0.002013423,17,0.011409396,0,0,6,0.004026846
912,com.gmail.jerickson314.sdscanner,3.766233766,154,323,13,0.084415584,6,0.038961039,29,0.188311688,9,0.058441558,266,1.727272727,66,32,10,2,153,0,10,9,0,4,25,1,125,6,0.038961039,3,0.019480519,0,0,1,0.006493506,22,0.142857143,0,0,0,0,3,0.019480519,0,0,0,0,4,0.025974026,0,0,2,0.012987013,2,0.012987013,3,0.019480519,0,0,1,0.006493506,8,0.051948052,0,0,2,0.012987013,0,0,0,0,0,0,2,0.012987013,0,0,0,0
916,com.olam,4.355971897,427,661,24,0.056206089,0,0,18,0.042154567,27,0.06323185,592,1.386416862,162,26,7,2,162,10,22,1,0,3,10,5,353,3,0.007025761,0,0,1,0.00234192,0,0,14,0.032786885,0,0,2,0.004683841,0,0,0,0,2,0.004683841,4,0.009367681,0,0,2,0.004683841,3,0.007025761,5,0.011709602,2,0.004683841,0,0,25,0.058548009,1,0.00234192,3,0.007025761,0,0,0,0,0,0,0,0,0,0,2,0.004683841
919,de.ub0r.android.websms,3.185185185,54,92,7,0.12962963,3,0.055555556,13,0.240740741,4,0.074074074,65,1.203703704,23,6,0,1,47,2,4,1,1,0,3,2,33,4,0.074074074,2,0.037037037,0,0,0,0,10,0.185185185,0,0,0,0,1,0.018518519,1,0.018518519,0,0,0,0,0,0,1,0.018518519,0,0,0,0,0,0,0,0,4,0.074074074,1,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,org.ppsspp.ppsspp,4.101405622,1992,2590,147,0.073795181,110,0.055220884,212,0.106425703,49,0.024598394,2072,1.040160643,603,106,50,16,808,33,54,7,1,174,131,2,1211,64,0.032128514,19,0.009538153,4,0.002008032,0,0,169,0.084839357,2,0.001004016,4,0.002008032,2,0.001004016,0,0,26,0.013052209,20,0.010040161,1,0.000502008,18,0.009036145,12,0.006024096,6,0.003012048,3,0.001506024,1,0.000502008,42,0.021084337,4,0.002008032,0,0,0,0,0,0,5,0.00251004,5,0.00251004,0,0,2,0.001004016
926,com.catchingnow.tinyclipboardmanager,4.430803571,448,995,82,0.183035714,15,0.033482143,47,0.104910714,61,0.136160714,790,1.763392857,308,121,37,11,466,21,23,6,4,7,47,3,325,13,0.029017857,4,0.008928571,3,0.006696429,1,0.002232143,42,0.09375,0,0,2,0.004464286,1,0.002232143,0,0,1,0.002232143,5,0.011160714,1,0.002232143,1,0.002232143,24,0.053571429,15,0.033482143,6,0.013392857,0,0,57,0.127232143,1,0.002232143,4,0.008928571,0,0,0,0,0,0,6,0.013392857,0,0,1,0.002232143
929,com.zaren,4.266666667,30,67,8,0.266666667,2,0.066666667,8,0.266666667,3,0.1,46,1.533333333,20,8,3,3,40,0,2,1,0,0,5,0,20,4,0.133333333,1,0.033333333,0,0,0,0,5,0.166666667,0,0,0,0,0,0,0,0,0,0,2,0.066666667,0,0,1,0.033333333,0,0,0,0,0,0,0,0,2,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033333333
945,org.wikipedia,4.440540541,370,484,20,0.054054054,6,0.016216216,18,0.048648649,17,0.045945946,423,1.143243243,168,36,56,3,149,14,13,1,1,2,7,0,186,5,0.013513514,4,0.010810811,2,0.005405405,1,0.002702703,16,0.043243243,2,0.005405405,4,0.010810811,0,0,0,0,0,0,0,0,0,0,0,0,4,0.010810811,4,0.010810811,3,0.008108108,0,0,16,0.043243243,1,0.002702703,0,0,0,0,0,0,1,0.002702703,0,0,0,0,0,0
946,org.wikipedia,4.486238532,218,318,20,0.091743119,4,0.018348624,7,0.032110092,6,0.027522936,281,1.288990826,109,18,30,2,75,11,5,1,1,4,1,2,139,1,0.004587156,0,0,1,0.004587156,0,0,6,0.027522936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009174312,2,0.009174312,1,0.004587156,0,0,6,0.027522936,1,0.004587156,1,0.004587156,0,0,0,0,0,0,0,0,0,0,0,0
947,org.wikipedia,4.425764192,1374,1950,91,0.066229985,22,0.016011645,84,0.061135371,61,0.044395924,1692,1.231441048,597,188,154,4,608,47,74,3,11,16,49,2,788,26,0.018922853,27,0.019650655,8,0.005822416,0,0,63,0.045851528,0,0,10,0.00727802,1,0.000727802,3,0.002183406,0,0,5,0.00363901,0,0,7,0.005094614,23,0.016739447,13,0.009461426,11,0.008005822,0,0,53,0.038573508,2,0.001455604,3,0.002183406,0,0,2,0.001455604,2,0.001455604,7,0.005094614,0,0,3,0.002183406
962,org.geometerplus.zlibrary.ui.android,4.326704545,352,771,49,0.139204545,9,0.025568182,55,0.15625,33,0.09375,625,1.775568182,221,89,20,18,348,30,28,1,1,14,43,1,237,19,0.053977273,11,0.03125,3,0.008522727,1,0.002840909,47,0.133522727,1,0.002840909,4,0.011363636,1,0.002840909,0,0,2,0.005681818,0,0,0,0,3,0.008522727,9,0.025568182,10,0.028409091,2,0.005681818,4,0.011363636,31,0.088068182,2,0.005681818,1,0.002840909,0,0,0,0,0,0,3,0.008522727,0,0,1,0.002840909
963,org.geometerplus.zlibrary.ui.android,3.827351485,1616,3184,240,0.148514851,57,0.035272277,268,0.165841584,129,0.079826733,2490,1.540841584,852,438,79,70,1429,67,152,4,2,60,144,4,1057,89,0.055074257,69,0.04269802,8,0.004950495,1,0.000618812,223,0.13799505,0,0,17,0.010519802,1,0.000618812,0,0,8,0.004950495,17,0.010519802,0,0,17,0.010519802,33,0.020420792,34,0.021039604,7,0.004331683,1,0.000618812,116,0.071782178,8,0.004950495,7,0.004331683,0,0,0,0,6,0.003712871,9,0.005569307,0,0,4,0.002475248
974,com.easytarget.micopi,3.533333333,60,123,11,0.183333333,2,0.033333333,7,0.116666667,7,0.116666667,96,1.6,35,23,4,0,55,1,5,0,0,2,4,18,42,4,0.066666667,1,0.016666667,0,0,0,0,6,0.1,0,0,0,0,0,0,0,0,1,0.016666667,0,0,2,0.033333333,1,0.016666667,0,0,3,0.05,0,0,0,0,7,0.116666667,0,0,0,0,0,0,0,0,0,0,1,0.016666667,2,0.033333333,0,0
976,com.easytarget.micopi,3.074074074,108,187,19,0.175925926,12,0.111111111,15,0.138888889,7,0.064814815,134,1.240740741,41,47,9,1,97,4,14,0,3,1,4,29,53,4,0.037037037,5,0.046296296,0,0,0,0,13,0.12037037,0,0,0,0,0,0,0,0,0,0,1,0.009259259,5,0.046296296,2,0.018518519,2,0.018518519,3,0.027777778,1,0.009259259,0,0,7,0.064814815,0,0,2,0.018518519,0,0,0,0,0,0,0,0,1,0.009259259,0,0
1010,com.android.keepass,3.737704918,122,266,21,0.172131148,4,0.032786885,26,0.213114754,20,0.163934426,195,1.598360656,79,20,10,4,166,7,14,2,4,0,31,1,62,8,0.06557377,2,0.016393443,1,0.008196721,0,0,26,0.213114754,0,0,2,0.016393443,0,0,0,0,0,0,4,0.032786885,0,0,0,0,8,0.06557377,3,0.024590164,1,0.008196721,0,0,18,0.147540984,1,0.008196721,2,0.016393443,0,0,0,0,0,0,2,0.016393443,0,0,1,0.008196721
1011,com.android.keepass,4.625,40,102,5,0.125,1,0.025,6,0.15,2,0.05,88,2.2,24,9,2,1,59,4,6,0,0,0,12,0,26,1,0.025,0,0,0,0,0,0,6,0.15,1,0.025,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025
1012,com.android.keepass,4.043165468,417,933,64,0.153477218,10,0.023980815,115,0.275779376,57,0.136690647,687,1.647482014,277,87,45,11,587,17,82,7,7,4,105,0,193,33,0.079136691,11,0.026378897,6,0.014388489,2,0.004796163,106,0.254196643,2,0.004796163,21,0.050359712,0,0,1,0.002398082,0,0,13,0.03117506,0,0,4,0.009592326,9,0.021582734,13,0.03117506,4,0.009592326,0,0,53,0.127098321,2,0.004796163,6,0.014388489,1,0.002398082,1,0.002398082,1,0.002398082,7,0.016786571,0,0,1,0.002398082
1013,com.dougkeen.bart,4.339869281,153,339,28,0.183006536,0,0,14,0.091503268,33,0.215686275,264,1.725490196,114,38,19,2,172,8,17,1,0,1,13,1,98,4,0.026143791,2,0.013071895,0,0,0,0,13,0.08496732,0,0,3,0.019607843,1,0.006535948,0,0,0,0,2,0.013071895,1,0.006535948,0,0,9,0.058823529,5,0.032679739,4,0.026143791,0,0,31,0.202614379,2,0.013071895,1,0.006535948,0,0,0,0,0,0,1,0.006535948,0,0,2,0.013071895
1014,com.dougkeen.bart,4.131578947,76,217,25,0.328947368,3,0.039473684,16,0.210526316,7,0.092105263,166,2.184210526,78,30,14,1,119,6,9,0,0,0,5,1,57,6,0.078947368,3,0.039473684,1,0.013157895,1,0.013157895,14,0.184210526,0,0,2,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,2,0.026315789,1,0.013157895,1,0.013157895,0,0,6,0.078947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013157895
1022,ru.gelin.android.browser.open,3.96969697,66,128,10,0.151515152,3,0.045454545,8,0.121212121,3,0.045454545,104,1.575757576,34,15,6,10,56,1,6,0,0,2,8,0,45,3,0.045454545,1,0.015151515,0,0,2,0.03030303,8,0.121212121,0,0,1,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03030303,0,0,0,0,1,0.015151515,3,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,de.mangelow.network,3.61409396,298,490,17,0.05704698,5,0.016778523,82,0.275167785,14,0.046979866,372,1.248322148,138,33,18,0,249,4,14,2,0,3,62,0,171,21,0.070469799,3,0.010067114,6,0.020134228,0,0,80,0.268456376,1,0.003355705,5,0.016778523,0,0,0,0,1,0.003355705,27,0.090604027,0,0,0,0,6,0.020134228,2,0.006711409,1,0.003355705,0,0,14,0.046979866,0,0,1,0.003355705,0,0,0,0,0,0,1,0.003355705,0,0,0,0
1045,org.scummvm.scummvm,3.831300813,492,1186,91,0.18495935,30,0.06097561,200,0.406504065,45,0.091463415,820,1.666666667,274,184,65,10,676,15,87,5,2,16,171,2,310,48,0.097560976,32,0.06504065,12,0.024390244,0,0,183,0.37195122,1,0.00203252,22,0.044715447,0,0,0,0,3,0.006097561,40,0.081300813,0,0,8,0.016260163,9,0.018292683,11,0.022357724,2,0.004065041,1,0.00203252,41,0.083333333,3,0.006097561,5,0.010162602,0,0,0,0,3,0.006097561,7,0.014227642,0,0,1,0.00203252
1046,ch.blinkenlights.battery,4.114893617,235,449,30,0.127659574,7,0.029787234,26,0.110638298,16,0.068085106,370,1.574468085,121,72,15,1,182,4,44,1,0,5,21,1,161,11,0.046808511,5,0.021276596,1,0.004255319,0,0,25,0.106382979,0,0,6,0.025531915,0,0,0,0,0,0,5,0.021276596,0,0,0,0,4,0.017021277,5,0.021276596,0,0,0,0,16,0.068085106,0,0,2,0.008510638,0,0,0,0,0,0,1,0.004255319,0,0,0,0
1055,org.libreoffice.impressremote,4.78,50,111,10,0.2,1,0.02,5,0.1,6,0.12,89,1.78,32,11,5,1,59,4,0,3,0,1,3,0,32,1,0.02,2,0.04,0,0,0,0,4,0.08,0,0,0,0,1,0.02,0,0,0,0,1,0.02,0,0,1,0.02,1,0.02,1,0.02,1,0.02,0,0,4,0.08,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2,0.04
1061,com.mattgmg.miracastwidget,2.519900498,402,670,37,0.092039801,17,0.042288557,170,0.422885572,13,0.032338308,433,1.077114428,190,67,35,1,423,12,33,15,0,10,133,0,136,65,0.161691542,19,0.047263682,14,0.034825871,0,0,151,0.375621891,1,0.002487562,10,0.024875622,4,0.009950249,0,0,3,0.007462687,42,0.104477612,0,0,5,0.012437811,4,0.009950249,2,0.004975124,0,0,0,0,13,0.032338308,5,0.012437811,2,0.004975124,0,0,0,0,0,0,3,0.007462687,0,0,0,0
1063,com.manor.currentwidget,2.904929577,284,590,40,0.14084507,9,0.031690141,124,0.436619718,30,0.105633803,387,1.362676056,129,146,38,0,363,7,22,0,0,6,93,1,145,29,0.102112676,45,0.158450704,13,0.045774648,0,0,118,0.415492958,1,0.003521127,2,0.007042254,0,0,0,0,1,0.003521127,31,0.10915493,0,0,1,0.003521127,7,0.024647887,5,0.017605634,3,0.01056338,0,0,26,0.091549296,3,0.01056338,3,0.01056338,0,0,0,0,0,0,3,0.01056338,1,0.003521127,1,0.003521127
1064,com.manor.currentwidget,2.461904762,210,377,16,0.076190476,10,0.047619048,101,0.480952381,11,0.052380952,239,1.138095238,79,97,30,1,233,6,21,0,0,2,66,0,85,19,0.09047619,30,0.142857143,15,0.071428571,0,0,96,0.457142857,0,0,5,0.023809524,0,0,0,0,1,0.004761905,28,0.133333333,0,0,1,0.004761905,2,0.00952381,3,0.014285714,2,0.00952381,0,0,10,0.047619048,3,0.014285714,0,0,0,0,0,0,0,0,3,0.014285714,0,0,0,0
1066,org.helllabs.android.xmp,4.647058824,34,83,7,0.205882353,3,0.088235294,3,0.088235294,6,0.176470588,64,1.882352941,15,12,8,1,52,1,2,0,0,0,10,0,18,1,0.029411765,0,0,1,0.029411765,0,0,2,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029411765,2,0.058823529,2,0.058823529,0,0,6,0.176470588,1,0.029411765,0,0,0,0,0,0,0,0,1,0.029411765,0,0,0,0
1067,org.helllabs.android.xmp,4.727272727,88,246,21,0.238636364,0,0,15,0.170454545,17,0.193181818,193,2.193181818,55,35,10,1,115,13,7,2,0,4,17,1,83,6,0.068181818,2,0.022727273,0,0,0,0,14,0.159090909,1,0.011363636,0,0,0,0,0,0,1,0.011363636,1,0.011363636,0,0,1,0.011363636,3,0.034090909,3,0.034090909,3,0.034090909,0,0,17,0.193181818,2,0.022727273,0,0,1,0.011363636,0,0,0,0,1,0.011363636,0,0,0,0
1075,org.kde.kdeconnect_tp,4.578947368,38,87,3,0.078947368,3,0.078947368,9,0.236842105,1,0.026315789,71,1.868421053,25,6,5,0,41,1,3,4,0,0,11,0,31,1,0.026315789,2,0.052631579,0,0,0,0,7,0.184210526,0,0,2,0.052631579,1,0.026315789,0,0,0,0,1,0.026315789,0,0,1,0.026315789,0,0,1,0.026315789,0,0,0,0,1,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,org.kde.kdeconnect_tp,4.736434109,129,260,11,0.085271318,1,0.007751938,14,0.108527132,11,0.085271318,223,1.728682171,84,21,6,1,133,7,8,6,1,0,29,4,71,3,0.023255814,4,0.031007752,1,0.007751938,0,0,11,0.085271318,0,0,1,0.007751938,0,0,0,0,0,0,4,0.031007752,0,0,2,0.015503876,5,0.03875969,2,0.015503876,0,0,0,0,11,0.085271318,2,0.015503876,0,0,0,0,0,0,0,0,3,0.023255814,0,0,0,0
1079,com.banasiak.coinflip,4.152380952,105,207,14,0.133333333,2,0.019047619,14,0.133333333,10,0.095238095,167,1.59047619,66,20,4,2,97,2,8,0,1,0,6,0,74,7,0.066666667,2,0.019047619,0,0,0,0,14,0.133333333,0,0,1,0.00952381,0,0,0,0,0,0,2,0.019047619,0,0,0,0,1,0.00952381,0,0,0,0,0,0,9,0.085714286,1,0.00952381,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00952381
1082,org.smssecure.smssecure,4.314814815,54,100,11,0.203703704,2,0.037037037,11,0.203703704,6,0.111111111,70,1.296296296,35,8,0,0,49,3,4,0,1,0,7,1,23,2,0.037037037,0,0,0,0,0,0,8,0.148148148,0,0,0,0,0,0,0,0,0,0,3,0.055555556,0,0,3,0.055555556,2,0.037037037,2,0.037037037,0,0,0,0,5,0.092592593,0,0,0,0,0,0,0,0,0,0,1,0.018518519,1,0.018518519,0,0
1086,org.smssecure.smssecure,4.145833333,48,127,11,0.229166667,3,0.0625,11,0.229166667,7,0.145833333,95,1.979166667,35,15,9,0,69,5,6,1,2,1,4,4,42,5,0.104166667,1,0.020833333,1,0.020833333,0,0,10,0.208333333,1,0.020833333,1,0.020833333,0,0,0,0,0,0,1,0.020833333,1,0.020833333,0,0,4,0.083333333,4,0.083333333,3,0.0625,0,0,7,0.145833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,net.androgames.level,4.601419878,1972,3075,137,0.069472617,19,0.009634888,81,0.041075051,101,0.051217039,2737,1.387931034,875,235,88,47,1220,31,30,2,5,20,150,3,1239,35,0.017748479,11,0.005578093,3,0.001521298,4,0.002028398,57,0.028904665,4,0.002028398,6,0.003042596,0,0,0,0,2,0.001014199,9,0.004563895,0,0,10,0.005070994,36,0.018255578,13,0.006592292,3,0.001521298,3,0.001521298,91,0.046146045,5,0.002535497,0,0,0,0,0,0,1,0.000507099,10,0.005070994,0,0,3,0.001521298
1099,org.scoutant.cc,4.36746988,166,286,21,0.126506024,4,0.024096386,13,0.078313253,11,0.06626506,237,1.427710843,91,12,12,2,81,8,7,6,0,3,2,1,115,6,0.036144578,2,0.012048193,1,0.006024096,0,0,7,0.042168675,0,0,1,0.006024096,1,0.006024096,0,0,0,0,0,0,0,0,2,0.012048193,2,0.012048193,1,0.006024096,0,0,0,0,10,0.060240964,2,0.012048193,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006024096
1108,org.cyanogenmod.great.freedom,4.203703704,108,182,13,0.12037037,4,0.037037037,8,0.074074074,9,0.083333333,148,1.37037037,30,43,5,7,75,5,7,1,0,1,6,0,75,5,0.046296296,2,0.018518519,0,0,0,0,6,0.055555556,0,0,0,0,0,0,0,0,1,0.009259259,0,0,0,0,2,0.018518519,2,0.018518519,6,0.055555556,1,0.009259259,1,0.009259259,7,0.064814815,2,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009259259
1125,org.tomdroid,3.806451613,31,92,9,0.290322581,3,0.096774194,4,0.129032258,5,0.161290323,71,2.290322581,19,10,18,0,51,4,5,0,0,0,5,0,23,1,0.032258065,1,0.032258065,0,0,0,0,2,0.064516129,0,0,0,0,0,0,0,0,0,0,1,0.032258065,0,0,1,0.032258065,0,0,1,0.032258065,1,0.032258065,0,0,5,0.161290323,0,0,1,0.032258065,0,0,0,0,0,0,2,0.064516129,0,0,0,0
